rate,loc,group,stage
1.4,5,1,1
11.4666666666667,5,1,1
4.4,5,1,1
1.73333333333333,5,1,1
22.3333333333333,5,1,1
22.6,5,1,1
5.6,5,1,1
25.3333333333333,5,1,1
5.46666666666667,6,1,1
7.8,6,1,1
13,6,1,1
7.93333333333333,6,1,1
14.4666666666667,6,1,1
7.8,6,1,1
5.71428571428571,6,1,1
7.33333333333333,6,1,1
12.8571428571429,6,1,1
2.57142857142857,6,1,1
13.5555555555556,6,1,1
6.29629629629629,6,1,1
24.1333333333333,6,1,1
16.6666666666667,6,1,1
2.93333333333333,6,1,1
15.6666666666667,6,1,1
17.5333333333333,6,1,1
4.4,6,1,1
4.53333333333333,6,1,1
8.73333333333333,6,1,1
10.3333333333333,6,1,1
21.4166666666667,6,1,1
8.33333333333333,6,1,1
4.14814814814815,6,1,1
7.55555555555556,6,1,1
5.33333333333333,6,1,1
8.81481481481481,6,1,1
14.1481481481481,6,1,1
8.86666666666667,6,1,1
9.4,6,1,1
8.44444444444445,6,1,1
2.13333333333333,6,1,1
0.133333333333333,6,1,1
3.33333333333333,6,1,1
6.66666666666667,6,1,1
15.9166666666667,6,1,1
18.6666666666667,6,1,1
13.6,6,1,1
2.8,6,1,1
1.93333333333333,6,1,1
4.33333333333333,6,1,1
4.4,6,1,1
19.5333333333333,6,1,1
0.4,6,1,1
4.53333333333333,6,1,1
5.06666666666667,6,1,1
6.93333333333333,6,1,1
18.5,6,1,1
1.4,6,1,1
5.06666666666667,6,1,1
24.2222222222222,6,1,1
31.25,6,1,1
23.3333333333333,6,1,1
4.16666666666667,6,1,1
4.6,6,1,1
1.8,6,1,1
9.06666666666667,6,1,1
3.53333333333333,6,1,1
6.66666666666667,6,1,1
4.26666666666667,6,1,1
7.46666666666667,6,1,1
2.06666666666667,6,1,1
2.6,6,1,1
12.8,6,1,1
7.33333333333333,6,1,1
20.4761904761905,6,1,1
10.6666666666667,6,1,1
9.6,6,1,1
3.2,6,1,1
5.06666666666667,6,1,1
5.6,6,1,1
15.4,6,1,1
2.86666666666667,6,1,1
31.1333333333333,6,1,1
21.8666666666667,6,1,1
12.7333333333333,6,1,1
6.2,6,1,1
10.3333333333333,6,1,1
10.4666666666667,6,1,1
18.0666666666667,6,1,1
