rate,loc,group,stage
2.5,6,1,2
7,6,1,2
4,6,1,2
5.8,6,1,2
8.8,6,1,2
16.6,6,1,2
6.3,6,1,2
1,6,1,2
8.7,6,1,2
3.9,6,1,2
7.7,6,1,2
4.5,6,1,2
18.6,6,1,2
3.4,6,1,2
2.6,6,1,2
8.8,6,1,2
2.4,6,1,2
6.55555555555556,6,1,2
2.33333333333333,6,1,2
4.88888888888889,6,1,2
0.8,6,1,2
6,6,1,2
0.5,6,1,2
2.72727272727273,6,1,2
6.72727272727273,6,1,2
5.8,6,1,2
4.5,6,1,2
4.7,6,1,2
3.8,6,1,2
9.9,6,1,2
6,6,1,2
8.4,6,1,2
1.3,6,1,2
6.4,6,1,2
7.2,6,1,2
4.54545454545455,6,1,2
5.3,6,1,2
7.90909090909091,6,1,2
1.6,6,1,2
3.6,6,1,2
7,6,1,2
3.7,6,1,2
1.2,6,1,2
6.4,6,1,2
2.3,6,1,2
4.3,6,1,2
0.3,6,1,2
5.9,6,1,2
1.2,6,1,2
9.2,6,1,2
7,6,1,2
1.2,6,1,2
4.3,6,1,2
2.8,6,1,2
19.375,6,1,2
15.5,6,1,2
12.2,6,1,2
1.3,6,1,2
2.1,6,1,2
2.8,6,1,2
0.4,6,1,2
1.8,6,1,2
2.9,6,1,2
0.6,6,1,2
1.2,6,1,2
3.6,6,1,2
2.8,6,1,2
0.7,6,1,2
0.4,6,1,2
7.6,6,1,2
2.3,6,1,2
5.2,6,1,2
1.1,6,1,2
6.4,6,1,2
0.8,6,1,2
8.6,6,1,2
1.1,6,1,2
25.3,6,1,2
0.3,6,1,2
7.2,6,1,2
3.4,6,1,2
8.27272727272727,6,1,2
3.3,6,1,2
0.4,6,1,2
3.5,6,1,2
3.1,6,1,2
12.625,6,1,2
5.125,6,1,2
1.9,6,1,2
1,6,1,2
7.8,6,1,2
1.18181818181818,6,1,2
6,6,1,2
2.9,6,1,2
5.4,6,1,2
12.125,6,1,2
1.875,6,1,2
2.625,6,1,2
1.2,6,1,2
0.9,6,1,2
1.3,6,1,2
2.3,6,1,2
2.8,6,1,2
4.54545454545455,6,1,2
4.4,6,1,2
4.7,6,1,2
14.6,6,1,2
9.6,6,1,2
2.8,6,1,2
1.5,6,1,2
2,6,1,2
2.7,6,1,2
2.27272727272727,6,1,2
4.6,6,1,2
10.4,6,1,2
5,6,1,2
6.77777777777778,6,1,2
1.09090909090909,6,1,2
0.4,6,1,2
5.6,6,1,2
4.3,6,1,2
6.9,6,1,2
2.28571428571429,6,1,2
6.71428571428571,6,1,2
2.57142857142857,6,1,2
6.85714285714286,6,1,2
4.8,6,1,2
3,6,1,2
18.2,6,1,2
1.6,6,1,2
4,6,1,2
19.6666666666667,6,1,2
0.444444444444444,6,1,2
6.7,6,1,2
6.6,6,1,2
6.3,6,1,2
2.33333333333333,6,1,2
6.9,6,1,2
1.42857142857143,6,1,2
4.57142857142857,6,1,2
14,6,1,2
4.83333333333333,6,1,2
1.5,6,1,2
9.16666666666667,6,1,2
12.5,6,1,2
2,6,1,2
9.5,6,1,2
17.75,6,1,2
4.4,6,1,2
4.8,6,1,2
10.3,6,1,2
18.3,6,1,2
0.9,6,1,2
9.8,6,1,2
2.3,6,1,2
6.9,6,1,2
1,6,1,2
19.5714285714286,6,1,2
20.25,6,1,2
1,6,1,2
18.125,6,1,2
2.125,6,1,2
4.25,6,1,2
19.25,6,1,2
20,6,1,2
17,6,1,2
5.57142857142857,6,1,2
15.25,6,1,2
36.4444444444444,6,1,2
11.7,6,1,2
9.7,6,1,2
11.7,6,1,2
21.8,6,1,2
6,6,1,2
2.6,6,1,2
9.25,6,1,2
7.125,6,1,2
16.3,7,1,2
22.3,7,1,2
2.2,7,1,2
6.1,7,1,2
13.25,7,1,2
9,7,1,2
5.71428571428571,7,1,2
6.8,7,1,2
2.9,7,1,2
0.3,7,1,2
3.4,7,1,2
1.1,7,1,2
0.1,7,1,2
1.6,7,1,2
1.9,7,1,2
8.875,7,1,2
5.45454545454545,7,1,2
4.81818181818182,7,1,2
10.8,7,1,2
18.9,7,1,2
6,7,1,2
1,7,1,2
5.9,7,1,2
1.4,7,1,2
8.3,7,1,2
5.6,7,1,2
17,7,1,2
3.54545454545455,7,1,2
2.36363636363636,7,1,2
9.90909090909091,7,1,2
1.5,7,1,2
8.88888888888889,7,1,2
2.22222222222222,7,1,2
7.77777777777778,7,1,2
0.7,7,1,2
6.5,7,1,2
0.4,7,1,2
2.1,7,1,2
8,7,1,2
4.9,7,1,2
4,7,1,2
5,7,1,2
3.6,7,1,2
8.3,7,1,2
6.5,7,1,2
8.27272727272727,7,1,2
1.18181818181818,7,1,2
7.2,7,1,2
7.18181818181818,7,1,2
3.90909090909091,7,1,2
4.5,7,1,2
8.4,7,1,2
1.9,7,1,2
3.4,7,1,2
10.2,7,1,2
3.1,7,1,2
1.1,7,1,2
7,7,1,2
3.3,7,1,2
5,7,1,2
0.2,7,1,2
4.3,7,1,2
1.9,7,1,2
8.2,7,1,2
5.63636363636364,7,1,2
1,7,1,2
4.3,7,1,2
3,7,1,2
17.125,7,1,2
18.5,7,1,2
9.5,7,1,2
1.3,7,1,2
1.5,7,1,2
3.4,7,1,2
0.9,7,1,2
1.4,7,1,2
2.9,7,1,2
0.9,7,1,2
0.6,7,1,2
4.3,7,1,2
3,7,1,2
0.6,7,1,2
0.5,7,1,2
7.6,7,1,2
4.8,7,1,2
6.9,7,1,2
0.5,7,1,2
7.5,7,1,2
0.3,7,1,2
7.8,7,1,2
0.3,7,1,2
22.9,7,1,2
0.4,7,1,2
8.6,7,1,2
4.4,7,1,2
5.8,7,1,2
3.8,7,1,2
0.5,7,1,2
3.25,7,1,2
1.7,7,1,2
11.125,7,1,2
4,7,1,2
3.3,7,1,2
1.1,7,1,2
8.36363636363636,7,1,2
1.1,7,1,2
7.1,7,1,2
2.63636363636364,7,1,2
5.8,7,1,2
7.875,7,1,2
2.875,7,1,2
3.125,7,1,2
2.63636363636364,7,1,2
0.8,7,1,2
0.9,7,1,2
2.9,7,1,2
3.7,7,1,2
5.5,7,1,2
5.5,7,1,2
4.7,7,1,2
13,7,1,2
9.6,7,1,2
2.2,7,1,2
1.8,7,1,2
3,7,1,2
3,7,1,2
1.6,7,1,2
3.9,7,1,2
9.2,7,1,2
5.44444444444444,7,1,2
7.88888888888889,7,1,2
0.4,7,1,2
1.1,7,1,2
4.6,7,1,2
2.8,7,1,2
6.5,7,1,2
2.28571428571429,7,1,2
5.42857142857143,7,1,2
5.57142857142857,7,1,2
6.57142857142857,7,1,2
5.4,7,1,2
3,7,1,2
25.25,7,1,2
0.5,7,1,2
4.8,7,1,2
21.5,7,1,2
0.555555555555556,7,1,2
6.4,7,1,2
7.3,7,1,2
6.8,7,1,2
3.5,7,1,2
6.8,7,1,2
1.5,7,1,2
4.5,7,1,2
9.42857142857143,7,1,2
4.16666666666667,7,1,2
1.85714285714286,7,1,2
10.4285714285714,7,1,2
9.25,7,1,2
6,7,1,2
9,7,1,2
17.5,7,1,2
3.6,7,1,2
5.2,7,1,2
8,7,1,2
15.2,7,1,2
1.4,7,1,2
10.9,7,1,2
2.3,7,1,2
7.7,7,1,2
0.625,7,1,2
19.5,7,1,2
18.625,7,1,2
0.875,7,1,2
14.25,7,1,2
2,7,1,2
5.125,7,1,2
16,7,1,2
16.375,7,1,2
17,7,1,2
3.5,7,1,2
13.75,7,1,2
38,7,1,2
12.6,7,1,2
11.1,7,1,2
12.1,7,1,2
17.25,7,1,2
7.66666666666667,7,1,2
4.33333333333333,7,1,2
10,7,1,2
7.5,7,1,2
17,8,1,2
23,8,1,2
3.3,8,1,2
6.1,8,1,2
16.125,8,1,2
9.625,8,1,2
4.57142857142857,8,1,2
3.3,8,1,2
1.1,8,1,2
1.3,8,1,2
2,8,1,2
1.81818181818182,8,1,2
0.0909090909090909,8,1,2
1.3,8,1,2
2.1,8,1,2
7.625,8,1,2
3.9,8,1,2
6.5,8,1,2
10.5454545454545,8,1,2
18.1,8,1,2
9,8,1,2
1.2,8,1,2
6.4,8,1,2
3.54545454545455,8,1,2
7.9,8,1,2
3.4,8,1,2
18.4,8,1,2
2.6,8,1,2
2.1,8,1,2
5.7,8,1,2
1.3,8,1,2
7,8,1,2
3.11111111111111,8,1,2
8.44444444444444,8,1,2
1.9,8,1,2
5.1,8,1,2
0.4,8,1,2
3.1,8,1,2
9.2,8,1,2
5.6,8,1,2
3.6,8,1,2
4,8,1,2
5.2,8,1,2
8,8,1,2
9.6,8,1,2
5.6,8,1,2
1.1,8,1,2
7.18181818181818,8,1,2
8.3,8,1,2
6.2,8,1,2
4.9,8,1,2
6.6,8,1,2
2.6,8,1,2
3.9,8,1,2
8.27272727272727,8,1,2
2.7,8,1,2
1.1,8,1,2
4.4,8,1,2
3,8,1,2
3.5,8,1,2
0.4,8,1,2
6.5,8,1,2
1.3,8,1,2
7.9,8,1,2
4.7,8,1,2
0.8,8,1,2
3.2,8,1,2
2.9,8,1,2
22.125,8,1,2
19.75,8,1,2
11.8,8,1,2
1.9,8,1,2
1,8,1,2
3.2,8,1,2
1.2,8,1,2
2.5,8,1,2
3.5,8,1,2
0.9,8,1,2
0.7,8,1,2
4.7,8,1,2
2.2,8,1,2
0.3,8,1,2
0.3,8,1,2
7.1,8,1,2
5.8,8,1,2
5,8,1,2
1.3,8,1,2
7.2,8,1,2
0.5,8,1,2
7.8,8,1,2
1,8,1,2
27.9,8,1,2
0.6,8,1,2
7.8,8,1,2
4,8,1,2
8.2,8,1,2
5.1,8,1,2
0.8,8,1,2
2.5,8,1,2
1.3,8,1,2
13,8,1,2
3.875,8,1,2
5.4,8,1,2
2.4,8,1,2
8.7,8,1,2
1.1,8,1,2
6.1,8,1,2
2.5,8,1,2
4.6,8,1,2
9.25,8,1,2
1.625,8,1,2
3.75,8,1,2
1.6,8,1,2
0.5,8,1,2
1.90909090909091,8,1,2
2.3,8,1,2
3.8,8,1,2
5,8,1,2
5.2,8,1,2
5.2,8,1,2
11.2,8,1,2
7.3,8,1,2
4.2,8,1,2
1.5,8,1,2
2.2,8,1,2
2.54545454545455,8,1,2
2,8,1,2
3.09090909090909,8,1,2
10.8181818181818,8,1,2
6.66666666666667,8,1,2
7.22222222222222,8,1,2
1,8,1,2
0.3,8,1,2
5.7,8,1,2
4.1,8,1,2
8.2,8,1,2
3.57142857142857,8,1,2
7.14285714285714,8,1,2
4.57142857142857,8,1,2
11.1428571428571,8,1,2
5.2,8,1,2
3.4,8,1,2
20,8,1,2
2.8,8,1,2
5.2,8,1,2
17.375,8,1,2
0.666666666666667,8,1,2
5.33333333333333,8,1,2
5.33333333333333,8,1,2
6.2,8,1,2
3.6,8,1,2
7.7,8,1,2
2,8,1,2
4.16666666666667,8,1,2
12.2857142857143,8,1,2
6.83333333333333,8,1,2
3.14285714285714,8,1,2
10.2857142857143,8,1,2
5.5,8,1,2
4,8,1,2
9.66666666666667,8,1,2
16.75,8,1,2
4.4,8,1,2
4.8,8,1,2
8.2,8,1,2
20.3,8,1,2
1,8,1,2
9.2,8,1,2
2.3,8,1,2
7.66666666666667,8,1,2
1.14285714285714,8,1,2
18.8333333333333,8,1,2
19.25,8,1,2
2.125,8,1,2
16.4285714285714,8,1,2
3.5,8,1,2
4,8,1,2
20.7142857142857,8,1,2
17.875,8,1,2
13.5,8,1,2
4.875,8,1,2
14.875,8,1,2
37.125,8,1,2
12.3333333333333,8,1,2
10.1,8,1,2
14,8,1,2
20.25,8,1,2
5.4,8,1,2
2.9,8,1,2
7.75,8,1,2
6.875,8,1,2
10.1666666666667,1,2,1
5.5,1,2,1
9.875,1,2,1
70.125,1,2,1
9.125,1,2,1
44.875,1,2,1
10,1,2,1
40.5714285714286,1,2,1
6,1,2,1
10,1,2,1
19.8571428571429,1,2,1
9.4,1,2,1
26.3,1,2,1
20.8,1,2,1
10.5,1,2,1
12,1,2,1
31,1,2,1
11.1111111111111,1,2,1
20,1,2,1
67.8333333333333,1,2,1
13.3333333333333,1,2,1
24.8333333333333,1,2,1
28.3333333333333,1,2,1
20.8333333333333,1,2,1
4.6,1,2,1
12.4285714285714,1,2,1
9.14285714285714,1,2,1
4.625,1,2,1
5.25,1,2,1
11.75,1,2,1
23.5,1,2,1
0.5,1,2,1
8.5,1,2,1
12.9,1,2,1
2.2,1,2,1
18.7,1,2,1
11.3,1,2,1
2.625,1,2,1
2.75,1,2,1
8.375,1,2,1
9.375,1,2,1
5.1,1,2,1
15.4,1,2,1
3.25,1,2,1
6,1,2,1
14.1111111111111,1,2,1
9.44444444444444,1,2,1
1.11111111111111,1,2,1
27.6666666666667,1,2,1
20,1,2,1
15.5,1,2,1
10,1,2,1
6.55555555555556,1,2,1
19.5555555555556,1,2,1
8.14285714285714,2,2,1
2.125,2,2,1
6.75,2,2,1
62.875,2,2,1
8.375,2,2,1
41.375,2,2,1
5,2,2,1
29.2857142857143,2,2,1
4.42857142857143,2,2,1
7.71428571428571,2,2,1
15.5714285714286,2,2,1
7.1,2,2,1
18.7,2,2,1
10.8,2,2,1
5.8,2,2,1
7.44444444444444,2,2,1
30.7777777777778,2,2,1
5.88888888888889,2,2,1
14.3333333333333,2,2,1
43.8333333333333,2,2,1
7.5,2,2,1
20.8333333333333,2,2,1
22.3333333333333,2,2,1
17.1666666666667,2,2,1
2.4,2,2,1
5,2,2,1
7.14285714285714,2,2,1
3.875,2,2,1
2.875,2,2,1
8.375,2,2,1
20.875,2,2,1
0.3,2,2,1
6.8,2,2,1
9.8,2,2,1
1.1,2,2,1
14.3,2,2,1
8.3,2,2,1
1.375,2,2,1
1.875,2,2,1
8,2,2,1
9,2,2,1
3.2,2,2,1
13.1,2,2,1
1.875,2,2,1
3.125,2,2,1
6.33333333333333,2,2,1
8.44444444444444,2,2,1
0.444444444444444,2,2,1
27.1111111111111,2,2,1
7.625,2,2,1
11.25,2,2,1
8.22222222222222,2,2,1
4.77777777777778,2,2,1
15.6666666666667,2,2,1
9.5,3,2,1
1.25,3,2,1
7.75,3,2,1
68.625,3,2,1
8.75,3,2,1
34.875,3,2,1
9,3,2,1
28.2857142857143,3,2,1
4.28571428571429,3,2,1
9.85714285714286,3,2,1
16.2857142857143,3,2,1
8.9,3,2,1
22.8,3,2,1
13.8,3,2,1
4.7,3,2,1
8.55555555555556,3,2,1
26.2222222222222,3,2,1
6,3,2,1
14.1666666666667,3,2,1
53.1666666666667,3,2,1
8.83333333333333,3,2,1
14,3,2,1
11,3,2,1
14.1666666666667,3,2,1
4,3,2,1
5.42857142857143,3,2,1
6.14285714285714,3,2,1
3,3,2,1
1.25,3,2,1
8,3,2,1
14.375,3,2,1
0.2,3,2,1
7.2,3,2,1
8.7,3,2,1
1.6,3,2,1
12.3,3,2,1
7.2,3,2,1
1,3,2,1
2.625,3,2,1
7,3,2,1
7.5,3,2,1
4.1,3,2,1
12.1,3,2,1
2.125,3,2,1
5.375,3,2,1
8.77777777777778,3,2,1
8.44444444444444,3,2,1
1,3,2,1
20.7777777777778,3,2,1
12,3,2,1
10.5,3,2,1
8.66666666666667,3,2,1
6.33333333333333,3,2,1
18.3333333333333,3,2,1
7,4,2,1
2.875,4,2,1
6,4,2,1
55.5,4,2,1
9,4,2,1
38.375,4,2,1
7.71428571428571,4,2,1
27.5714285714286,4,2,1
4.57142857142857,4,2,1
10,4,2,1
18.7142857142857,4,2,1
6.7,4,2,1
24.3,4,2,1
11.3,4,2,1
6.3,4,2,1
7.22222222222222,4,2,1
25.3333333333333,4,2,1
4.11111111111111,4,2,1
12.5,4,2,1
49,4,2,1
10.3333333333333,4,2,1
22,4,2,1
7.16666666666667,4,2,1
11.3333333333333,4,2,1
2.6,4,2,1
7.42857142857143,4,2,1
4,4,2,1
4.375,4,2,1
3.625,4,2,1
11.5,4,2,1
20.25,4,2,1
0.1,4,2,1
8.4,4,2,1
9.1,4,2,1
1.3,4,2,1
15.6,4,2,1
7.6,4,2,1
1.375,4,2,1
1.25,4,2,1
3.375,4,2,1
6.375,4,2,1
2.6,4,2,1
15,4,2,1
2,4,2,1
2.125,4,2,1
11.7777777777778,4,2,1
6.55555555555556,4,2,1
0.555555555555556,4,2,1
23.5555555555556,4,2,1
8.875,4,2,1
9.5,4,2,1
9,4,2,1
5.66666666666667,4,2,1
17.1111111111111,4,2,1
10.1428571428571,5,2,1
1.875,5,2,1
8,5,2,1
62.125,5,2,1
7.25,5,2,1
38.75,5,2,1
9.42857142857143,5,2,1
31.2857142857143,5,2,1
5,5,2,1
6.42857142857143,5,2,1
16.1428571428571,5,2,1
6.5,5,2,1
24.6,5,2,1
14.7,5,2,1
8,5,2,1
7.77777777777778,5,2,1
23.3333333333333,5,2,1
6.33333333333333,5,2,1
16.8333333333333,5,2,1
47.8333333333333,5,2,1
8.66666666666667,5,2,1
14.6666666666667,5,2,1
10.3333333333333,5,2,1
12.5,5,2,1
1.8,5,2,1
6.83333333333333,5,2,1
4.85714285714286,5,2,1
2.25,5,2,1
1.75,5,2,1
9,5,2,1
14.75,5,2,1
0.2,5,2,1
5.8,5,2,1
12.6,5,2,1
1.1,5,2,1
16.3,5,2,1
10,5,2,1
1,5,2,1
1.875,5,2,1
5.75,5,2,1
7.75,5,2,1
3.3,5,2,1
11.6,5,2,1
2.125,5,2,1
5.5,5,2,1
8.88888888888889,5,2,1
9.33333333333333,5,2,1
0.666666666666667,5,2,1
26.4444444444444,5,2,1
7.375,5,2,1
8.875,5,2,1
7.33333333333333,5,2,1
5.33333333333333,5,2,1
15,5,2,1
6.33333333333333,6,2,1
3.625,6,2,1
8.125,6,2,1
64.375,6,2,1
8.5,6,2,1
39.75,6,2,1
8,6,2,1
28.1428571428571,6,2,1
1.85714285714286,6,2,1
7.57142857142857,6,2,1
19.7142857142857,6,2,1
7.1,6,2,1
23.7,6,2,1
19.9,6,2,1
9.6,6,2,1
10.1111111111111,6,2,1
22.7777777777778,6,2,1
5.33333333333333,6,2,1
17.6666666666667,6,2,1
47.3333333333333,6,2,1
6.66666666666667,6,2,1
11.3333333333333,6,2,1
8.83333333333333,6,2,1
12.3333333333333,6,2,1
1.6,6,2,1
4.5,6,2,1
7,6,2,1
3,6,2,1
1.625,6,2,1
7.125,6,2,1
22.375,6,2,1
0.5,6,2,1
4,6,2,1
10.2,6,2,1
1.6,6,2,1
14.3,6,2,1
7.4,6,2,1
0.75,6,2,1
1,6,2,1
7.375,6,2,1
7.875,6,2,1
3.9,6,2,1
11.1,6,2,1
2.625,6,2,1
2.875,6,2,1
10.5555555555556,6,2,1
8.66666666666667,6,2,1
0.555555555555556,6,2,1
26.2222222222222,6,2,1
14.625,6,2,1
14.25,6,2,1
8.55555555555556,6,2,1
5.44444444444444,6,2,1
14.2222222222222,6,2,1
9,7,2,1
2,7,2,1
8,7,2,1
62.25,7,2,1
8.875,7,2,1
42.75,7,2,1
4.14285714285714,7,2,1
29.8571428571429,7,2,1
5.85714285714286,7,2,1
6.28571428571429,7,2,1
17,7,2,1
9.1,7,2,1
18.6,7,2,1
10.9,7,2,1
5.8,7,2,1
9.11111111111111,7,2,1
27.2222222222222,7,2,1
5.66666666666667,7,2,1
15.3333333333333,7,2,1
48.1666666666667,7,2,1
8.5,7,2,1
22.6666666666667,7,2,1
6.66666666666667,7,2,1
12.1666666666667,7,2,1
4.4,7,2,1
9,7,2,1
7.33333333333333,7,2,1
2.25,7,2,1
1.5,7,2,1
9.5,7,2,1
15.375,7,2,1
0.1,7,2,1
5.5,7,2,1
7.4,7,2,1
1.9,7,2,1
13.2,7,2,1
9.8,7,2,1
1.5,7,2,1
0.75,7,2,1
4,7,2,1
6.375,7,2,1
4.3,7,2,1
11.9,7,2,1
3.125,7,2,1
2.25,7,2,1
9.88888888888889,7,2,1
6.33333333333333,7,2,1
0.555555555555556,7,2,1
21.8888888888889,7,2,1
16,7,2,1
8.375,7,2,1
8.77777777777778,7,2,1
5.11111111111111,7,2,1
18.8888888888889,7,2,1
9.66666666666667,8,2,1
0.75,8,2,1
5.875,8,2,1
60.125,8,2,1
7.5,8,2,1
36.375,8,2,1
7.71428571428571,8,2,1
31.2857142857143,8,2,1
5.14285714285714,8,2,1
6.14285714285714,8,2,1
19.2857142857143,8,2,1
6,8,2,1
21.6,8,2,1
16.2,8,2,1
5.6,8,2,1
10.6666666666667,8,2,1
23.7777777777778,8,2,1
7.22222222222222,8,2,1
15.5,8,2,1
55,8,2,1
10,8,2,1
23.3333333333333,8,2,1
12.1666666666667,8,2,1
12.6666666666667,8,2,1
3,8,2,1
7.57142857142857,8,2,1
5.5,8,2,1
1.625,8,2,1
0.25,8,2,1
6.75,8,2,1
17.125,8,2,1
0.2,8,2,1
6.6,8,2,1
11.8,8,2,1
1.4,8,2,1
13.6,8,2,1
9.2,8,2,1
1.75,8,2,1
1.25,8,2,1
2.625,8,2,1
6.125,8,2,1
4.9,8,2,1
13,8,2,1
1.875,8,2,1
4.75,8,2,1
11.8888888888889,8,2,1
7.11111111111111,8,2,1
0.666666666666667,8,2,1
24.1111111111111,8,2,1
9.875,8,2,1
13.75,8,2,1
7.66666666666667,8,2,1
5.44444444444444,8,2,1
15.3333333333333,8,2,1
5.375,1,2,2
7.5,1,2,2
12.375,1,2,2
3,1,2,2
10.375,1,2,2
2.625,1,2,2
11.75,1,2,2
2.375,1,2,2
2.125,1,2,2
3.25,1,2,2
0.75,1,2,2
8,1,2,2
8.11111111111111,1,2,2
7.11111111111111,1,2,2
11.2,1,2,2
14.4,1,2,2
3.18181818181818,1,2,2
8.3,1,2,2
10.875,1,2,2
8.5,1,2,2
5.625,1,2,2
4.25,1,2,2
1.625,1,2,2
6.625,1,2,2
9.25,1,2,2
3,1,2,2
37.2,1,2,2
44.1818181818182,1,2,2
18.6363636363636,1,2,2
7.7,1,2,2
7.1,1,2,2
4.36363636363636,1,2,2
11.5,1,2,2
9.125,1,2,2
9,1,2,2
0.25,1,2,2
4,1,2,2
0.75,1,2,2
0.75,1,2,2
3.88888888888889,1,2,2
36.4444444444444,1,2,2
4.7,1,2,2
64.5555555555556,1,2,2
2.75,1,2,2
7.125,1,2,2
3.375,1,2,2
6.5,1,2,2
16.625,1,2,2
26.5,1,2,2
2.125,1,2,2
27.25,1,2,2
38,1,2,2
12,1,2,2
5.71428571428571,1,2,2
20.4285714285714,1,2,2
4.25,1,2,2
6.25,1,2,2
5.11111111111111,1,2,2
15.7777777777778,1,2,2
1.88888888888889,1,2,2
17,1,2,2
10.7777777777778,1,2,2
15.1,1,2,2
4.1,1,2,2
4.2,1,2,2
2.8,1,2,2
4,1,2,2
10.2,1,2,2
5,1,2,2
25.5,1,2,2
42.6666666666667,1,2,2
3.125,2,2,2
4.5,2,2,2
11.125,2,2,2
1.44444444444444,2,2,2
4.88888888888889,2,2,2
0.625,2,2,2
4.75,2,2,2
2.25,2,2,2
1.25,2,2,2
1.875,2,2,2
0.333333333333333,2,2,2
6.375,2,2,2
2.77777777777778,2,2,2
2,2,2,2
7.2,2,2,2
12.8,2,2,2
2,2,2,2
7.8,2,2,2
8.66666666666667,2,2,2
6.55555555555556,2,2,2
4.77777777777778,2,2,2
3.33333333333333,2,2,2
0.125,2,2,2
1.875,2,2,2
3,2,2,2
0.625,2,2,2
36,2,2,2
38,2,2,2
13.3,2,2,2
7.54545454545455,2,2,2
4.90909090909091,2,2,2
3.1,2,2,2
9.8,2,2,2
5.25,2,2,2
6.375,2,2,2
0,2,2,2
2.25,2,2,2
0.75,2,2,2
0,2,2,2
2.55555555555556,2,2,2
30.4444444444444,2,2,2
3.4,2,2,2
52.125,2,2,2
0,2,2,2
4.75,2,2,2
2.5,2,2,2
2,2,2,2
11.625,2,2,2
20.5,2,2,2
1.125,2,2,2
22.2222222222222,2,2,2
33.5,2,2,2
8.2,2,2,2
5,2,2,2
18.2857142857143,2,2,2
3,2,2,2
2.875,2,2,2
3.66666666666667,2,2,2
12.7777777777778,2,2,2
0.222222222222222,2,2,2
17,2,2,2
10.6666666666667,2,2,2
7.5,2,2,2
3.2,2,2,2
2.4,2,2,2
2.1,2,2,2
2.9,2,2,2
6.5,2,2,2
2.33333333333333,2,2,2
15.3333333333333,2,2,2
28,2,2,2
4.625,3,2,2
5.875,3,2,2
12.375,3,2,2
1.625,3,2,2
7,3,2,2
0.625,3,2,2
8.625,3,2,2
1.375,3,2,2
0.25,3,2,2
1.44444444444444,3,2,2
0.625,3,2,2
7.5,3,2,2
7,3,2,2
3.44444444444444,3,2,2
9.9,3,2,2
11.9,3,2,2
3,3,2,2
6,3,2,2
9,3,2,2
5.125,3,2,2
4.375,3,2,2
1.875,3,2,2
0.25,3,2,2
1.875,3,2,2
4.5,3,2,2
0.625,3,2,2
30.6363636363636,3,2,2
35.3,3,2,2
14.6,3,2,2
5.7,3,2,2
5.6,3,2,2
2.8,3,2,2
7.6,3,2,2
4.625,3,2,2
4.5,3,2,2
0.25,3,2,2
2.875,3,2,2
0.25,3,2,2
0.375,3,2,2
3.77777777777778,3,2,2
30.1111111111111,3,2,2
4.4,3,2,2
49.125,3,2,2
0,3,2,2
3.25,3,2,2
2.875,3,2,2
3.25,3,2,2
12.75,3,2,2
21.625,3,2,2
1.22222222222222,3,2,2
20,3,2,2
35,3,2,2
10,3,2,2
5.28571428571429,3,2,2
15.8571428571429,3,2,2
3.625,3,2,2
2.44444444444444,3,2,2
4.77777777777778,3,2,2
10,3,2,2
1,3,2,2
9,3,2,2
10.1111111111111,3,2,2
12.5,3,2,2
2.9,3,2,2
1.4,3,2,2
2,3,2,2
3.9,3,2,2
8,3,2,2
4.5,3,2,2
10.5,3,2,2
34.1428571428571,3,2,2
1.625,4,2,2
6,4,2,2
11.375,4,2,2
1.375,4,2,2
6,4,2,2
0.875,4,2,2
5.625,4,2,2
1.25,4,2,2
0.875,4,2,2
2,4,2,2
0.5,4,2,2
6.44444444444444,4,2,2
5.77777777777778,4,2,2
4.33333333333333,4,2,2
10.3,4,2,2
11.4,4,2,2
2.9,4,2,2
7.9,4,2,2
10,4,2,2
6.875,4,2,2
5,4,2,2
3.5,4,2,2
0.625,4,2,2
2.125,4,2,2
4.5,4,2,2
0.75,4,2,2
27.4,4,2,2
19.6363636363636,4,2,2
14.6,4,2,2
5,4,2,2
3.5,4,2,2
2.4,4,2,2
6.9,4,2,2
8.125,4,2,2
6.25,4,2,2
0.25,4,2,2
2,4,2,2
0.5,4,2,2
0,4,2,2
2.44444444444444,4,2,2
33.3333333333333,4,2,2
3,4,2,2
55.875,4,2,2
0.333333333333333,4,2,2
7,4,2,2
1.25,4,2,2
5.875,4,2,2
13.25,4,2,2
22.5,4,2,2
1.625,4,2,2
18.875,4,2,2
33,4,2,2
9.4,4,2,2
2.71428571428571,4,2,2
14.8571428571429,4,2,2
2.25,4,2,2
5.375,4,2,2
2.88888888888889,4,2,2
12.3333333333333,4,2,2
0.333333333333333,4,2,2
8.33333333333333,4,2,2
5.33333333333333,4,2,2
11.3,4,2,2
2.5,4,2,2
1.5,4,2,2
1.3,4,2,2
2.8,4,2,2
8.4,4,2,2
1,4,2,2
16,4,2,2
30.4285714285714,4,2,2
1.75,5,2,2
4.125,5,2,2
8.75,5,2,2
2.25,5,2,2
7.25,5,2,2
1.5,5,2,2
11.375,5,2,2
0.875,5,2,2
0.75,5,2,2
2.125,5,2,2
0.25,5,2,2
5.625,5,2,2
4,5,2,2
2.44444444444444,5,2,2
5.8,5,2,2
8.3,5,2,2
1.6,5,2,2
8.1,5,2,2
9.125,5,2,2
5.75,5,2,2
5,5,2,2
3,5,2,2
0,5,2,2
2.75,5,2,2
7.75,5,2,2
1.625,5,2,2
29.5,5,2,2
22.1,5,2,2
11,5,2,2
6,5,2,2
2.5,5,2,2
4.1,5,2,2
6.2,5,2,2
7.5,5,2,2
7.625,5,2,2
0,5,2,2
